source_file,instance,family,family_group,scale,method,solver,configuration,metric,value
result_only_coarsened_quantum.json,C204,C,C2,All,Inflated,FullQubo,Inflated FullQubo,computation_time,2.2831317909876816
result_only_coarsened_quantum.json,C204,C,C2,All,Inflated,FullQubo,Inflated FullQubo,num_vehicles,3.0
result_only_coarsened_quantum.json,C204,C,C2,All,Inflated,FullQubo,Inflated FullQubo,time_window_violations,0.0
result_only_coarsened_quantum.json,C204,C,C2,All,Inflated,FullQubo,Inflated FullQubo,total_demand_served,260.0
result_only_coarsened_quantum.json,C204,C,C2,All,Inflated,FullQubo,Inflated FullQubo,total_distance,271.64725055586507
result_only_coarsened_quantum.json,C204,C,C2,All,Inflated,FullQubo,Inflated FullQubo,total_route_duration,8322.185697907444
result_only_coarsened_quantum.json,C204,C,C2,All,Inflated,FullQubo,Inflated FullQubo,total_service_time,1350.0
result_only_coarsened_quantum.json,C204,C,C2,All,Inflated,FullQubo,Inflated FullQubo,total_waiting_time,6700.538447351578
result_only_coarsened_quantum.json,C204,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,capacity_violations,0.0
result_only_coarsened_quantum.json,C204,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,computation_time,2.281978666957002
result_only_coarsened_quantum.json,C204,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,num_vehicles,3.0
result_only_coarsened_quantum.json,C204,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,time_window_violations,0.0
result_only_coarsened_quantum.json,C204,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_demand_served,260.0
result_only_coarsened_quantum.json,C204,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_distance,267.0902209563071
result_only_coarsened_quantum.json,C204,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_route_duration,8451.277859521815
result_only_coarsened_quantum.json,C204,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_service_time,1350.0
result_only_coarsened_quantum.json,C204,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_waiting_time,6834.187638565509
result_only_coarsened_quantum.json,C205,C,C2,All,Inflated,FullQubo,Inflated FullQubo,capacity_violations,0.0
result_only_coarsened_quantum.json,C205,C,C2,All,Inflated,FullQubo,Inflated FullQubo,computation_time,2.255052333988715
result_only_coarsened_quantum.json,C205,C,C2,All,Inflated,FullQubo,Inflated FullQubo,num_vehicles,2.0
result_only_coarsened_quantum.json,C205,C,C2,All,Inflated,FullQubo,Inflated FullQubo,time_window_violations,0.0
result_only_coarsened_quantum.json,C205,C,C2,All,Inflated,FullQubo,Inflated FullQubo,total_demand_served,260.0
result_only_coarsened_quantum.json,C205,C,C2,All,Inflated,FullQubo,Inflated FullQubo,total_distance,289.1603785726303
result_only_coarsened_quantum.json,C205,C,C2,All,Inflated,FullQubo,Inflated FullQubo,total_route_duration,5551.624283353876
result_only_coarsened_quantum.json,C205,C,C2,All,Inflated,FullQubo,Inflated FullQubo,total_service_time,1350.0
result_only_coarsened_quantum.json,C205,C,C2,All,Inflated,FullQubo,Inflated FullQubo,total_waiting_time,3912.463904781246
result_only_coarsened_quantum.json,C205,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,capacity_violations,0.0
result_only_coarsened_quantum.json,C205,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,computation_time,2.2560420830268413
result_only_coarsened_quantum.json,C205,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,num_vehicles,3.0
result_only_coarsened_quantum.json,C205,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,time_window_violations,0.0
result_only_coarsened_quantum.json,C205,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_demand_served,260.0
result_only_coarsened_quantum.json,C205,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_distance,280.37212004459735
result_only_coarsened_quantum.json,C205,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_route_duration,6848.236780303607
result_only_coarsened_quantum.json,C205,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_service_time,1350.0
result_only_coarsened_quantum.json,C205,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_waiting_time,5217.864660259011
result_only_coarsened_quantum.json,C206,C,C2,All,Inflated,FullQubo,Inflated FullQubo,capacity_violations,0.0
result_only_coarsened_quantum.json,C206,C,C2,All,Inflated,FullQubo,Inflated FullQubo,computation_time,2.250362833030522
result_only_coarsened_quantum.json,C206,C,C2,All,Inflated,FullQubo,Inflated FullQubo,num_vehicles,2.0
result_only_coarsened_quantum.json,C206,C,C2,All,Inflated,FullQubo,Inflated FullQubo,time_window_violations,0.0
result_only_coarsened_quantum.json,C206,C,C2,All,Inflated,FullQubo,Inflated FullQubo,total_demand_served,260.0
result_only_coarsened_quantum.json,C206,C,C2,All,Inflated,FullQubo,Inflated FullQubo,total_distance,275.4464273437836
result_only_coarsened_quantum.json,C206,C,C2,All,Inflated,FullQubo,Inflated FullQubo,total_route_duration,5382.624283353876
result_only_coarsened_quantum.json,C206,C,C2,All,Inflated,FullQubo,Inflated FullQubo,total_service_time,1350.0
result_only_coarsened_quantum.json,C206,C,C2,All,Inflated,FullQubo,Inflated FullQubo,total_waiting_time,3757.177856010093
result_only_coarsened_quantum.json,C206,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,capacity_violations,0.0
result_only_coarsened_quantum.json,C206,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,computation_time,2.2567820840049535
result_only_coarsened_quantum.json,C206,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,num_vehicles,3.0
result_only_coarsened_quantum.json,C206,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,time_window_violations,0.0
result_only_coarsened_quantum.json,C206,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_demand_served,260.0
result_only_coarsened_quantum.json,C206,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_distance,295.2137363399005
result_only_coarsened_quantum.json,C206,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_route_duration,6652.236780303608
result_only_coarsened_quantum.json,C206,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_service_time,1350.0
result_only_coarsened_quantum.json,C206,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_waiting_time,5007.023043963707
result_only_coarsened_quantum.json,C207,C,C2,All,Inflated,FullQubo,Inflated FullQubo,capacity_violations,0.0
result_only_coarsened_quantum.json,C207,C,C2,All,Inflated,FullQubo,Inflated FullQubo,computation_time,3.195126916980371
result_only_coarsened_quantum.json,C207,C,C2,All,Inflated,FullQubo,Inflated FullQubo,num_vehicles,3.0
result_only_coarsened_quantum.json,C207,C,C2,All,Inflated,FullQubo,Inflated FullQubo,time_window_violations,0.0
result_only_coarsened_quantum.json,C207,C,C2,All,Inflated,FullQubo,Inflated FullQubo,total_demand_served,260.0
result_only_coarsened_quantum.json,C207,C,C2,All,Inflated,FullQubo,Inflated FullQubo,total_distance,258.17614303754755
result_only_coarsened_quantum.json,C207,C,C2,All,Inflated,FullQubo,Inflated FullQubo,total_route_duration,3386.7344694571657
result_only_coarsened_quantum.json,C207,C,C2,All,Inflated,FullQubo,Inflated FullQubo,total_service_time,1350.0
result_only_coarsened_quantum.json,C207,C,C2,All,Inflated,FullQubo,Inflated FullQubo,total_waiting_time,1778.5583264196184
result_only_coarsened_quantum.json,C207,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,capacity_violations,0.0
result_only_coarsened_quantum.json,C207,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,computation_time,3.196015458961483
result_only_coarsened_quantum.json,C207,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,num_vehicles,4.0
result_only_coarsened_quantum.json,C207,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,time_window_violations,0.0
result_only_coarsened_quantum.json,C207,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_demand_served,260.0
result_only_coarsened_quantum.json,C207,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_distance,295.1873035001524
result_only_coarsened_quantum.json,C207,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_route_duration,6570.479616446817
result_only_coarsened_quantum.json,C207,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_service_time,1350.0
result_only_coarsened_quantum.json,C207,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_waiting_time,4925.292312946665
result_only_coarsened_quantum.json,C208,C,C2,All,Inflated,FullQubo,Inflated FullQubo,capacity_violations,0.0
result_only_coarsened_quantum.json,C208,C,C2,All,Inflated,FullQubo,Inflated FullQubo,computation_time,2.250546708004549
result_only_coarsened_quantum.json,C208,C,C2,All,Inflated,FullQubo,Inflated FullQubo,num_vehicles,3.0
result_only_coarsened_quantum.json,C208,C,C2,All,Inflated,FullQubo,Inflated FullQubo,time_window_violations,0.0
result_only_coarsened_quantum.json,C208,C,C2,All,Inflated,FullQubo,Inflated FullQubo,total_demand_served,260.0
result_only_coarsened_quantum.json,C208,C,C2,All,Inflated,FullQubo,Inflated FullQubo,total_distance,254.05016031606186
result_only_coarsened_quantum.json,C208,C,C2,All,Inflated,FullQubo,Inflated FullQubo,total_route_duration,5603.922504635223
result_only_coarsened_quantum.json,C208,C,C2,All,Inflated,FullQubo,Inflated FullQubo,total_service_time,1350.0
result_only_coarsened_quantum.json,C208,C,C2,All,Inflated,FullQubo,Inflated FullQubo,total_waiting_time,3999.872344319161
result_only_coarsened_quantum.json,C208,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,capacity_violations,0.0
result_only_coarsened_quantum.json,C208,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,computation_time,2.253702833026182
result_only_coarsened_quantum.json,C208,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,num_vehicles,4.0
result_only_coarsened_quantum.json,C208,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,time_window_violations,0.0
result_only_coarsened_quantum.json,C208,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_demand_served,260.0
result_only_coarsened_quantum.json,C208,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_distance,296.32630962047404
result_only_coarsened_quantum.json,C208,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_route_duration,6695.533652663641
result_only_coarsened_quantum.json,C208,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_service_time,1350.0
result_only_coarsened_quantum.json,C208,C,C2,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_waiting_time,5049.2073430431665
result_only_coarsened_quantum.json,R101,R,R1,All,Inflated,FullQubo,Inflated FullQubo,capacity_violations,0.0
result_only_coarsened_quantum.json,R101,R,R1,All,Inflated,FullQubo,Inflated FullQubo,computation_time,9.101858999987599
result_only_coarsened_quantum.json,R101,R,R1,All,Inflated,FullQubo,Inflated FullQubo,num_vehicles,6.0
result_only_coarsened_quantum.json,R101,R,R1,All,Inflated,FullQubo,Inflated FullQubo,time_window_violations,1.0
result_only_coarsened_quantum.json,R101,R,R1,All,Inflated,FullQubo,Inflated FullQubo,total_demand_served,206.0
result_only_coarsened_quantum.json,R101,R,R1,All,Inflated,FullQubo,Inflated FullQubo,total_distance,422.1421993865937
result_only_coarsened_quantum.json,R101,R,R1,All,Inflated,FullQubo,Inflated FullQubo,total_route_duration,956.0837083297336
result_only_coarsened_quantum.json,R101,R,R1,All,Inflated,FullQubo,Inflated FullQubo,total_service_time,150.0
result_only_coarsened_quantum.json,R101,R,R1,All,Inflated,FullQubo,Inflated FullQubo,total_waiting_time,383.94150894313987
result_only_coarsened_quantum.json,R101,R,R1,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,capacity_violations,0.0
result_only_coarsened_quantum.json,R101,R,R1,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,computation_time,9.190366750000976
result_only_coarsened_quantum.json,R101,R,R1,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,num_vehicles,6.0
result_only_coarsened_quantum.json,R101,R,R1,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,time_window_violations,5.0
result_only_coarsened_quantum.json,R101,R,R1,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_demand_served,206.0
result_only_coarsened_quantum.json,R101,R,R1,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_distance,453.5241316947116
result_only_coarsened_quantum.json,R101,R,R1,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_route_duration,937.6849185806716
result_only_coarsened_quantum.json,R101,R,R1,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_service_time,150.0
result_only_coarsened_quantum.json,R101,R,R1,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_waiting_time,334.16078688596014
result_only_coarsened_quantum.json,R102,R,R1,All,Inflated,FullQubo,Inflated FullQubo,capacity_violations,0.0
result_only_coarsened_quantum.json,R102,R,R1,All,Inflated,FullQubo,Inflated FullQubo,computation_time,3.832274916989263
result_only_coarsened_quantum.json,R102,R,R1,All,Inflated,FullQubo,Inflated FullQubo,num_vehicles,3.0
result_only_coarsened_quantum.json,R102,R,R1,All,Inflated,FullQubo,Inflated FullQubo,time_window_violations,6.0
result_only_coarsened_quantum.json,R102,R,R1,All,Inflated,FullQubo,Inflated FullQubo,total_demand_served,206.0
result_only_coarsened_quantum.json,R102,R,R1,All,Inflated,FullQubo,Inflated FullQubo,total_distance,377.9992717319666
result_only_coarsened_quantum.json,R102,R,R1,All,Inflated,FullQubo,Inflated FullQubo,total_route_duration,676.6069503687108
result_only_coarsened_quantum.json,R102,R,R1,All,Inflated,FullQubo,Inflated FullQubo,total_service_time,150.0
result_only_coarsened_quantum.json,R102,R,R1,All,Inflated,FullQubo,Inflated FullQubo,total_waiting_time,148.60767863674423
result_only_coarsened_quantum.json,R102,R,R1,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,capacity_violations,0.0
result_only_coarsened_quantum.json,R102,R,R1,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,computation_time,3.8076949160313234
result_only_coarsened_quantum.json,R102,R,R1,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,num_vehicles,4.0
result_only_coarsened_quantum.json,R102,R,R1,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,time_window_violations,3.0
result_only_coarsened_quantum.json,R102,R,R1,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_demand_served,206.0
result_only_coarsened_quantum.json,R102,R,R1,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_distance,356.264728580747
result_only_coarsened_quantum.json,R102,R,R1,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_route_duration,730.5665960228034
result_only_coarsened_quantum.json,R102,R,R1,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_service_time,150.0
result_only_coarsened_quantum.json,R102,R,R1,All,Inflated,AveragePartitionSolver,Inflated AveragePartitionSolver,total_waiting_time,224.30186744205645
result_only_coarsened_quantum.json,R103,R,R1,All,Inflated,FullQubo,Inflated FullQubo,capacity_violations,0.0
result_only_coarsened_quantum.json,R103,R,R1,All,Inflated,FullQubo,Inflated FullQubo,computation_time,3.761698249960318
result_only_coarsened_quantum.json,R103,R,R1,All,Inflated,FullQubo,Inflated FullQubo,num_vehicles,4.0
result_only_coarsened_quantum.json,R103,R,R1,All,Inflated,FullQubo,Inflated FullQubo,time_window_violations,4.0
result_only_coarsened_quantum.json,R103,R,R1,All,Inflated,FullQubo,Inflated FullQubo,total_demand_served,206.0
result_only_coarsened_quantum.json,R103,R,R1,All,Inflated,FullQubo,Inflated FullQubo,total_distance,426.063587464118
result_only_coarsened_quantum.json,R103,R,R1,All,Inflated,FullQubo,Inflated FullQubo,total_route_duration,817.068841750213
result_only_coarsened_quantum.json,R103,R,R1,All,Inflated,FullQubo,Inflated FullQubo,total_service_time,150.0
result_only_coarsened_quantum.json,R103,R,R1,All,Inflated,FullQubo,Inflated FullQubo,total_waiting_time,241.00525428609504
