comparison_type,context,group_label,source_file,instance,scale,solver,method,metric,value
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened OR-Tools,results_ortools_quantum_benchmark.json,RC202,N10,ORTools,Uncoarsened,time_window_violations,0.0
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened OR-Tools,results_ortools_quantum_benchmark.json,RC203,N10,ORTools,Uncoarsened,time_window_violations,0.0
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened OR-Tools,results_ortools_quantum_benchmark.json,RC204,N10,ORTools,Uncoarsened,time_window_violations,0.0
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened OR-Tools,results_ortools_quantum_benchmark.json,RC205,N10,ORTools,Uncoarsened,time_window_violations,0.0
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened OR-Tools,results_ortools_quantum_benchmark.json,RC206,N10,ORTools,Uncoarsened,time_window_violations,0.0
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened OR-Tools,results_ortools_quantum_benchmark.json,RC207,N10,ORTools,Uncoarsened,time_window_violations,0.0
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened OR-Tools,results_ortools_quantum_benchmark.json,RC208,N10,ORTools,Uncoarsened,time_window_violations,0.0
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,C101,N10,FullQubo,Uncoarsened,total_distance,164.78052643249865
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,C102,N10,FullQubo,Uncoarsened,total_distance,111.09030638935968
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,C103,N10,FullQubo,Uncoarsened,total_distance,137.66483538039793
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,C104,N10,FullQubo,Uncoarsened,total_distance,139.92164927371132
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,C105,N10,FullQubo,Uncoarsened,total_distance,137.34769665856123
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,C106,N10,FullQubo,Uncoarsened,total_distance,97.11624161199342
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,C107,N10,FullQubo,Uncoarsened,total_distance,128.6764404404721
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,C108,N10,FullQubo,Uncoarsened,total_distance,175.3068925762774
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,C109,N10,FullQubo,Uncoarsened,total_distance,143.88561982225437
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,C201,N10,FullQubo,Uncoarsened,total_distance,252.37036982952844
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,C202,N10,FullQubo,Uncoarsened,total_distance,315.7768195564175
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,C203,N10,FullQubo,Uncoarsened,total_distance,269.6094196666189
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,C204,N10,FullQubo,Uncoarsened,total_distance,274.0797195738852
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,C205,N10,FullQubo,Uncoarsened,total_distance,245.17751546338596
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,C206,N10,FullQubo,Uncoarsened,total_distance,229.73556853617447
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,C207,N10,FullQubo,Uncoarsened,total_distance,293.58346532816853
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,C208,N10,FullQubo,Uncoarsened,total_distance,292.1073845290508
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,R101,N10,FullQubo,Uncoarsened,total_distance,331.4501021372729
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,R102,N10,FullQubo,Uncoarsened,total_distance,314.34046987147684
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,R103,N10,FullQubo,Uncoarsened,total_distance,308.1002777957826
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,R104,N10,FullQubo,Uncoarsened,total_distance,341.8280276871977
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,R105,N10,FullQubo,Uncoarsened,total_distance,275.01331555661886
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,R106,N10,FullQubo,Uncoarsened,total_distance,327.99647363010763
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,R107,N10,FullQubo,Uncoarsened,total_distance,316.8477631436629
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,R108,N10,FullQubo,Uncoarsened,total_distance,355.71854854672955
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,R109,N10,FullQubo,Uncoarsened,total_distance,332.41693452948095
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,R110,N10,FullQubo,Uncoarsened,total_distance,329.4321099599309
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,R111,N10,FullQubo,Uncoarsened,total_distance,344.15094722444223
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,R112,N10,FullQubo,Uncoarsened,total_distance,322.8648652049938
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,R201,N10,FullQubo,Uncoarsened,total_distance,281.8378893674021
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,R202,N10,FullQubo,Uncoarsened,total_distance,330.65455112666183
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,R203,N10,FullQubo,Uncoarsened,total_distance,332.30196385556496
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,R204,N10,FullQubo,Uncoarsened,total_distance,355.82879581887585
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,R205,N10,FullQubo,Uncoarsened,total_distance,348.2085257068538
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,R206,N10,FullQubo,Uncoarsened,total_distance,258.3828398802174
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,R207,N10,FullQubo,Uncoarsened,total_distance,359.26170422314715
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,R208,N10,FullQubo,Uncoarsened,total_distance,330.5090723309753
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,R209,N10,FullQubo,Uncoarsened,total_distance,234.79329917273068
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,R210,N10,FullQubo,Uncoarsened,total_distance,356.38714150127976
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,R211,N10,FullQubo,Uncoarsened,total_distance,325.11012576384553
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,RC101,N10,FullQubo,Uncoarsened,total_distance,314.56460963317755
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,RC102,N10,FullQubo,Uncoarsened,total_distance,330.81987837021455
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,RC103,N10,FullQubo,Uncoarsened,total_distance,327.95900947608396
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,RC104,N10,FullQubo,Uncoarsened,total_distance,495.19551554369104
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,RC105,N10,FullQubo,Uncoarsened,total_distance,282.5617528252928
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,RC106,N10,FullQubo,Uncoarsened,total_distance,369.4334470714836
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,RC107,N10,FullQubo,Uncoarsened,total_distance,354.263498537929
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,RC108,N10,FullQubo,Uncoarsened,total_distance,393.3406969569877
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,RC201,N10,FullQubo,Uncoarsened,total_distance,237.5698911208937
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,RC202,N10,FullQubo,Uncoarsened,total_distance,313.1557282858025
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,RC203,N10,FullQubo,Uncoarsened,total_distance,388.308432076232
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,RC204,N10,FullQubo,Uncoarsened,total_distance,331.08516218410165
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,RC205,N10,FullQubo,Uncoarsened,total_distance,338.00396013708433
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,RC206,N10,FullQubo,Uncoarsened,total_distance,314.3004194342746
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,RC207,N10,FullQubo,Uncoarsened,total_distance,334.1788737449084
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Uncoarsened FQS,result_quantum_10customer.json,RC208,N10,FullQubo,Uncoarsened,total_distance,297.75082793658447
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,C101,N10,FullQubo,Coarsened,total_distance,93.2687855022323
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,C102,N10,FullQubo,Coarsened,total_distance,98.20276791630482
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,C103,N10,FullQubo,Coarsened,total_distance,106.67149000731088
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,C104,N10,FullQubo,Coarsened,total_distance,101.01139648283518
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,C105,N10,FullQubo,Coarsened,total_distance,98.70125313068634
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,C106,N10,FullQubo,Coarsened,total_distance,93.75900522722078
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,C107,N10,FullQubo,Coarsened,total_distance,93.75900522722078
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,C108,N10,FullQubo,Coarsened,total_distance,93.75900522722078
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,C109,N10,FullQubo,Coarsened,total_distance,93.75900522722078
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,C201,N10,FullQubo,Coarsened,total_distance,152.28566441211922
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,C202,N10,FullQubo,Coarsened,total_distance,164.22213730914953
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,C203,N10,FullQubo,Coarsened,total_distance,195.8819324086175
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,C204,N10,FullQubo,Coarsened,total_distance,170.8767927981002
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,C205,N10,FullQubo,Coarsened,total_distance,198.8574234604397
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,C206,N10,FullQubo,Coarsened,total_distance,198.8574234604397
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,C207,N10,FullQubo,Coarsened,total_distance,198.00956754741287
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,C208,N10,FullQubo,Coarsened,total_distance,185.0152357161649
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,R101,N10,FullQubo,Coarsened,total_distance,289.4566679176021
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,R102,N10,FullQubo,Coarsened,total_distance,224.6091779566608
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,R103,N10,FullQubo,Coarsened,total_distance,279.194112656536
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,R104,N10,FullQubo,Coarsened,total_distance,259.4281210790317
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,R105,N10,FullQubo,Coarsened,total_distance,262.1495554932004
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,R106,N10,FullQubo,Coarsened,total_distance,257.33620104582087
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,R107,N10,FullQubo,Coarsened,total_distance,247.31690150633912
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,R108,N10,FullQubo,Coarsened,total_distance,233.6475346607767
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,R109,N10,FullQubo,Coarsened,total_distance,255.19803703428693
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,R110,N10,FullQubo,Coarsened,total_distance,238.1970333431331
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,R111,N10,FullQubo,Coarsened,total_distance,266.31869378788747
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,R112,N10,FullQubo,Coarsened,total_distance,214.25997876978045
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,R201,N10,FullQubo,Coarsened,total_distance,260.3312514638587
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,R202,N10,FullQubo,Coarsened,total_distance,280.48775867811366
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,R203,N10,FullQubo,Coarsened,total_distance,285.19162860595134
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,R204,N10,FullQubo,Coarsened,total_distance,264.11558163797525
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,R205,N10,FullQubo,Coarsened,total_distance,285.65997744889773
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,R206,N10,FullQubo,Coarsened,total_distance,267.5031278701939
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,R207,N10,FullQubo,Coarsened,total_distance,260.2267099365008
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,R208,N10,FullQubo,Coarsened,total_distance,245.8968933399471
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,R209,N10,FullQubo,Coarsened,total_distance,247.66724940692518
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,R210,N10,FullQubo,Coarsened,total_distance,249.63414613517858
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,R211,N10,FullQubo,Coarsened,total_distance,241.7846561335175
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,RC101,N10,FullQubo,Coarsened,total_distance,191.23298176125223
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,RC102,N10,FullQubo,Coarsened,total_distance,169.8794572898442
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,RC103,N10,FullQubo,Coarsened,total_distance,169.8794572898442
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,RC104,N10,FullQubo,Coarsened,total_distance,176.41644282185
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,RC105,N10,FullQubo,Coarsened,total_distance,177.0439966852728
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,RC106,N10,FullQubo,Coarsened,total_distance,217.74744865530454
quantum_vs_ortools_combined,N10 | FQS and APS vs OR-Tools,Coarsened FQS,result_quantum_10customer.json,RC107,N10,FullQubo,Coarsened,total_distance,227.14063470943535
